Name/ID,Vertical,Industry,Total BRR Currency,Total BRR,Service Name,Number of Services,Bandwidth,Product,State A,State Z,Service Status,Term,Total MRR,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees,PriorYearRevenue,SalesVolume,SmallBusiness
15089,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.860887,180,52566370.4,97820096.34,Y
15173,National Carrier/ISP,Telecommunications,USD,1140,246109,2,Fiber Pair,Interconnect,TX,TX,Active,36,522.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15191,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
15206,Telecommunications Equipment Provider,Other Enterprise,USD,517,256367,2,200Mb,DIA,TX,TX,Active,36,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15231,Reseller,Telecommunications,USD,1218,255124,3,20Mb,DIA,TX,TX,Pending Change,36,150.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15239,Retail,Other Enterprise,USD,770,254706,3,,Colocation,TX,TX,Active,12,614,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15272,Consulting / Other Professional Services,Professional Services,USD,399,255780,2,200Mb,DIA,TX,TX,Active,1,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15286,Finance,Finance,USD,2699,222654,3,100Mb,ELine,AL,,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15307,Hospitality,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.501643,2100,168475217.1,589940142.8,N
15332,Consulting / Other Professional Services,Professional Services,USD,49,255219,2,,Colocation,TX,TX,Pending Disconnect,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15519,Utilities,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.348301,775,106184068.2,249352135.4,N
15570,Internet Content & Software,Media & Content,USD,816,250557,1,200Mb,DIA,VA,,Active,36,815.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15581,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.541957,25,4599557.41,7092319.09,Y
15627,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.023529,1,111703.54,114331.86,Y
15629,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,3.075201,28,6570796.3,26777318.28,Y
15640,Colo/Hosting,Data Center & Cloud Services,USD,1286,255974,3,,Colocation,TX,TX,Active,1,1286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15656,Manufacturing,Energy & Manufacturing,USD,304,281326,2,N/A,Colocation,TX,,Active,12,328.79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15718,Engineering,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,803,433245117.6,433245117.6,N
15783,Internet Content & Software,Media & Content,USD,594,254875,12,,Colocation,TX,TX,Pending Disconnect,12,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15870,Internet Content & Software,Media & Content,USD,1479,267939,2,150Mb,DIA,,,Active,24,611.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15942,Healthcare,Healthcare,USD,550,217994,1,N/A,Dark Fiber,MI,,Active,60,549.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15945,Non-Healthcare Insurance,Other Enterprise,USD,49,255684,2,,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16084,K-12 Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
16116,Media,Media & Content,USD,424,254709,2,,Colocation,TX,TX,Active,12,499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16259,Real Estate / Construction,Other Enterprise,USD,1436,283060,2,N/A,Colocation,IL,,Active,36,1200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16292,Consulting / Other Professional Services,Professional Services,USD,197,254882,3,,Colocation,TX,TX,Active,12,98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16294,Consulting / Other Professional Services,Professional Services,USD,783,254802,2,,Colocation,TX,TX,Active,12,679,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16302,Internet Content & Software,Media & Content,USD,403,226350,1,20Mb,DIA,NJ,,Active,12,402.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16389,Research,Research & Education,USD,3909,300158,1,N/A,Cloud IaaS,CO,,Active,36,3909,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16447,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
16451,Health Insurance,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.159358,150,26151769.27,30319250.83,N
16462,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1.431462,30,6439380.37,15657106.32,Y
16486,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.215709,30,4599557.41,14790837.5,Y
16494,Consulting / Other Professional Services,Professional Services,USD,517,254817,2,,Colocation,TX,TX,Active,12,517,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16504,Consulting / Other Professional Services,Professional Services,USD,105,257189,2,100Mb,DIA,TX,TX,Active,12,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16565,RLEC,Telecommunications,USD,547,212004,1,N/A,Conduit,IL,IL,Active,300,4426.51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16673,Consulting / Other Professional Services,Professional Services,USD,185,280899,1,10Mb,DIA,,,Active,36,185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16843,Retail,Other Enterprise,USD,71,213921,2,N/A,Colocation,NV,,Active,12,40.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16872,Higher Education,Research & Education,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,3000,$ -,388501656.1,N
16957,Healthcare,Healthcare,USD,2100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16961,Retail,Other Enterprise,USD,1492,267073,1,100Mb,DIA,,,Pending Change,15,1491.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16971,Legal,Professional Services,USD,1791,285568,4,FE (Cat5),Interconnect,IL,IL,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16986,Retail,Other Enterprise,USD,879,254877,2,,Colocation,TX,TX,Active,1,878.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17098,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,1,72278.76,72278.76,Y
17124,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.066667,3,197123.89,210265.48,Y
17141,Systems Integrators,Government,USD,2167,278590,2,1G,ELine,,,Active,36,1388.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17202,Commercial Systems Integrator,Professional Services,USD,727,242016,2,N/A,Colocation,TX,,Active,36,641.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17278,Internet Content & Software,Media & Content,USD,49,255328,2,,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17309,Healthcare,Healthcare,USD,665,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17311,Utilities,Energy & Manufacturing,USD,500,280598,1,N/A,Dark Fiber,,,Active,36,500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17356,Retail,Other Enterprise,USD,1417,286185,11,Fiber Pair,Interconnect,CA,CA,Active,24,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17394,Finance,Finance,USD,499,263702,2,100Mb,DIA,TX,,Active,30,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17407,Manufacturing,Energy & Manufacturing,USD,99,254728,2,,Colocation,TX,TX,Active,1,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17452,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,525663.7,525663.7,Y
17539,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.103809,32,3416814.08,3771509.6,N
17662,Consulting / Other Professional Services,Professional Services,USD,1300,190043,1,20Mb,DIA,,,Pending Change,12,1299.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17695,Cloud Service Provider,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.488372,11,1130176.96,3942477.78,Y
17734,Regional Carrier/ISP,Telecommunications,USD,1172,263838,1,10G,ELine,,,Active,36,1172.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17803,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.055556,2,118274.33,124845.13,Y
17952,Healthcare,Healthcare,USD,525,294240,6,FE (Cat5),Interconnect,CO,CO,Active,36,75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18021,Colo/Hosting,Data Center & Cloud Services,USD,797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18095,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,N
18096,Media,Media & Content,USD,1224,237332,1,50Mb,DIA,NY,,Active,12,1224.42,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18149,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,630,$ -,$ -,N
18215,Finance,Finance,USD,1121,251800,1,100Mb,DIA,,,Active,36,1121.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18225,Consulting / Other Professional Services,Professional Services,USD,405,255947,3,,Colocation,TX,TX,Active,12,399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18226,Internet Content & Software,Media & Content,USD,867,239363,1,100Mb,DIA,CA,,Active,12,866.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18228,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,4.88929,13,1301017.67,7662070.21,Y
18254,Systems Integrators,Government,USD,414,254724,12,,Colocation,TX,TX,Active,1,49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18266,Legal,Professional Services,USD,500,238512,1,20Mb,DIA,TN,,Active,36,499.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18283,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.833333,9.526782,6,657079.63,6916934.02,Y
18296,Engineering,Professional Services,USD,721,254589,2,N/A,Colocation,TX,TX,Active,12,721,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18406,Consulting / Other Professional Services,Professional Services,USD,98,255973,4,10Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18431,Retail,Other Enterprise,USD,1098,255252,3,,Colocation,TX,TX,Pending Change,12,498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18458,Finance,Finance,USD,2549,238563,1,1000Mb,DIA,NJ,,Active,12,2548.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18476,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.472195,200,59399998.55,87448387.44,N
18493,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,1,55194.69,55194.69,Y
18514,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.083333,2,157699.11,170840.7,Y
18536,Consulting / Other Professional Services,Professional Services,USD,1186,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18550,Media,Media & Content,USD,1325,246074,1,100Mb,DIA,CA,,Active,36,1325.35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18558,Health Insurance,Healthcare,USD,2124,261040,3,FE (Cat5),Interconnect,TX,TX,Active,12,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18609,Colo/Hosting,Data Center & Cloud Services,USD,50,274402,2,N/A,Colocation,TX,,Active,36,49.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18727,Real Estate / Construction,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18730,Cable & Satellite,CATV/Satellite,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.515,10,2628318.52,1274734.48,Y
18736,Media,Media & Content,USD,1140,254423,1,100Mb,DIA,,,Active,24,1139.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18787,VOIP/VSP,Telecommunications,USD,1186,299705,4,N/A,Colocation,CO,,Active,24,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18808,Legal,Professional Services,USD,356,172987,2,NA,Colocation,TN,,Active,12,254.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18834,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5,3.781561,40,2234070.74,10682345.93,Y
18844,Healthcare,Healthcare,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,13,1169601.74,1169601.74,Y
18870,Regional Carrier/ISP,Telecommunications,USD,111,274396,2,N/A,Colocation,TX,,Active,36,110.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18994,Regional Carrier/ISP,Telecommunications,USD,1218,226533,2,100Mb,DIA,NY,,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19011,Finance,Finance,USD,245,237069,1,1Mb,DIA,MD,,Active,12,244.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19028,Commercial Systems Integrator,Professional Services,USD,250,283679,2,N/A,Colocation,CO,,Disconnected,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19115,Oil & Gas,Energy & Manufacturing,USD,1748,285083,2,50Mb,DIA,,,Active,36,598,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19117,Regional Carrier/ISP,Telecommunications,USD,2039,236597,1,100Mb,DIA,IN,,Pending Disconnect,36,2066.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19123,Consulting / Other Professional Services,Professional Services,USD,148,255367,6,100Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19144,Consulting / Other Professional Services,Professional Services,USD,270,285042,2,Transfer,DIA,,,Pending Change,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19252,Consulting / Other Professional Services,Professional Services,USD,114,172933,1,DS1,Private Line,MN,MN,Active,12,113.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19273,Internet Content & Software,Media & Content,USD,530,242195,2,N/A,Colocation,TX,,Active,36,400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19437,Consulting / Other Professional Services,Professional Services,USD,850,273619,2,100Mb,DIA,TX,,Active,36,101.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19466,Healthcare,Healthcare,USD,441,255714,2,,Colocation,TX,TX,Active,1,441,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19478,Consulting / Other Professional Services,Professional Services,USD,1374,282654,4,N/A,Colocation,CA,,Active,12,1040,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19495,Internet Content & Software,Media & Content,USD,200,242208,2,,Colocation,TX,,Active,12,103.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19531,State/Local Government,Government,USD,2431,299492,7,N/A,Construction Services,NE,,Billed,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19534,Health Insurance,Healthcare,USD,859,213947,3,,Colocation,NV,,Active,12,736.82,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19616,Real Estate / Construction,Other Enterprise,USD,950,283575,2,N/A,Colocation,CO,,Active,12,875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19678,Non-Healthcare Insurance,Other Enterprise,USD,1351,236266,1,100Mb,ELine,CT,,Pending Change,36,1350.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19698,Real Estate / Construction,Other Enterprise,USD,390,242171,3,N/A,Colocation,TX,,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19712,Engineering,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,16.29826,300,30094247.05,520578106.1,N
19723,Consulting / Other Professional Services,Professional Services,USD,1198,248292,1,100Mb,DIA,,,Active,36,1309.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19747,Finance,Finance,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,$ -,$ -,0
19757,Finance,Finance,USD,1070,190169,1,150Mb,ELine,GA,GA,Active,36,1070.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19765,Consulting / Other Professional Services,Professional Services,USD,135,249224,1,N/A,Dark Fiber,MN,,Active,12,135.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19773,Internet Content & Software,Media & Content,USD,1427,204995,3,FE (Cat5),Interconnect,TN,TN,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19783,State/Local Government,Government,USD,1529,204467,1,100Mb,DIA,KS,,Active,36,1529.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19803,Consulting / Other Professional Services,Professional Services,USD,811,278368,1,100Mb,DIA,DC,,Active,36,893.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19806,Finance,Finance,USD,1412,223053,1,100Mb,ELine,CA,,Active,12,1411.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19825,Research,Research & Education,USD,137,242687,1,N/A,Dark Fiber,NJ,,Active,120,1886.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19881,Legal,Professional Services,USD,816,277262,1,50Mb,DIA,ID,,Active,36,815.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19886,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,85,$ -,$ -,N
19944,Real Estate / Construction,Other Enterprise,USD,355,237035,1,3Mb,DIA,MD,,Active,24,354.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19997,Internet Content & Software,Media & Content,USD,1015,241918,2,,Colocation,TX,,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20001,Media,Media & Content,USD,1208,221594,1,100Mb,DIA,TX,,Active,12,1208.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20066,Consulting / Other Professional Services,Professional Services,USD,890,241999,2,,Colocation,TX,,Active,24,500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20153,Colo/Hosting,Data Center & Cloud Services,USD,908,20648,2,N/A,Dark Fiber,WA,WA,Disconnected,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20216,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.104167,7,630796.44,696504.41,N
20247,Asset Management / Hedge Fund,Finance,USD,790,281785,1,100Mb,DIA,,,Active,36,790.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20277,Consulting / Other Professional Services,Professional Services,USD,1478,241393,1,20Mb,DIA,CA,,Active,24,1478.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20280,Real Estate / Construction,Other Enterprise,USD,1520,283756,2,N/A,Colocation,CO,,Active,36,300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20331,Reseller,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.015152,1,86734.51,88048.67,Y
20334,State/Local Government,Government,USD,417,248953,6,N/A,Dark Fiber,MN,,Disconnected,240,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20337,Reseller,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.048272,25,1077610.59,3284850.15,Y
20417,Finance,Finance,USD,867,238653,1,100Mb,DIA,TX,,Active,36,866.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20461,Manufacturing,Energy & Manufacturing,USD,510,253672,1,200Mb,DIA,VA,,Active,60,509.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20510,Engineering,Professional Services,USD,1199,242055,2,,Colocation,TX,,Active,1,955.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20522,Consulting / Other Professional Services,Professional Services,USD,586,281738,1,100Mb,DIA,,,Active,48,586.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20523,Consulting / Other Professional Services,Professional Services,USD,123,254920,2,,Colocation,TX,TX,Active,1,99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20559,State/Local Government,Government,USD,276,189808,4,N/A,Dark Fiber,NV,,Pending Change,240,289.69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20596,Media,Media & Content,USD,102,237090,1,3Mb,DIA,MD,,Active,24,101.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20609,Consulting / Other Professional Services,Professional Services,USD,430,255352,2,N/A,Colocation,TX,TX,Active,12,399,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20647,Consulting / Other Professional Services,Professional Services,USD,578,254751,4,,Colocation,TX,TX,Active,12,578,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20693,Colo/Hosting,Data Center & Cloud Services,USD,1158,221476,1,100Mb,DIA,VA,,Active,12,1158.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20704,Colo/Hosting,Data Center & Cloud Services,USD,420,242263,2,DS1,DIA,,,Active,12,453.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20769,Internet Content & Software,Media & Content,USD,99,255177,2,40Mb,DIA,TX,TX,Active,1,658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20827,Retail,Other Enterprise,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.5,-0.627451,6,670221.22,262831.85,Y
20923,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.286091,8,919911.48,1183090.27,Y
20963,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,13,1314159.26,1314159.26,Y
21030,Research,Research & Education,USD,1455,283147,2,N/A,Colocation,IL,,Active,36,1225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21033,Engineering,Professional Services,USD,1326,299768,7,N/A,Colocation,CO,,Active,12,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21104,Manufacturing,Energy & Manufacturing,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.058824,-0.098564,22100,14175704522,12778490396,N
21178,Consulting / Other Professional Services,Professional Services,USD,61,213927,2,N/A,Colocation,NV,,Active,24,20.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21197,Internet Content & Software,Media & Content,USD,169,255696,2,100Mb,DIA,TX,TX,Active,1,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21219,Consulting / Other Professional Services,Professional Services,USD,1336,283439,3,N/A,Colocation,IL,,Active,60,920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21244,RLEC,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.838916,25,3416814.08,6283234.6,N
21256,Manufacturing,Energy & Manufacturing,USD,1007,221286,1,100Mb,DIA,PA,,Active,24,1007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21340,Wireless,Telecommunications,USD,1303,282658,4,N/A,Colocation,CA,,Active,12,1123.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21380,Consulting / Other Professional Services,Professional Services,USD,525,257193,5,,Managed Services,TX,TX,Active,36,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21428,State/Local Government,Government,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,100,23539433.56,23539433.56,N
21474,Internet Content & Software,Media & Content,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.678496,87,14192920.01,23822754.47,Y
21481,Consulting / Other Professional Services,Professional Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.833333,0,6,2102654.82,2102654.82,Y
21486,Regional Carrier/ISP,Telecommunications,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,3,328539.82,328539.82,Y
21576,Colo/Hosting,Data Center & Cloud Services,USD,$ -,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2,197123.89,197123.89,Y
21587,Healthcare,Healthcare,USD,653,283950,4,1Mb,DIA,VA,,Active,24,52.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
